"","X_0001","X_0003","X_0006","X_0007","X_0008","X_0009","X_0011","X_0012","X_0013","X_0014","X_0016","X_0017","X_0018","X_0019","X_0020","X_0021","X_0022","X_0023","X_0025","X_0026","X_0027","X_0030","X_0032","X_0035","X_0036","X_0039","X_0041","X_0042","X_0043","X_0044","X_0045","X_0049","X_0052","X_0053","X_0055","X_0057","X_0058","X_0059","X_0060","X_0061","X_0062","X_0063","X_0064","X_0065","X_0068","X_0071","X_0073","X_0077","X_0079","X_0080","X_0081","X_0084","X_0085","X_0088","X_0091","X_0093","X_0094","X_0098","X_0103","X_0104","X_0105","X_0108","X_0110","X_0113","X_0116","X_0123","X_0124","X_0126","X_0131","X_0132","X_0134","X_0136","X_0137","X_0140","X_0142","X_0144","X_0145","X_0146","X_0148","X_0152","X_0153","X_0155","X_0162","X_0165","X_0167","X_0170","X_0175","X_0176","X_0180","X_0182","X_0189","X_0194","X_0195","X_0196","X_0199","X_0200","X_0203","X_0205","X_0208","X_0211","X_0213","X_0214","X_0216","X_0218","X_0219","X_0221","X_0224","X_0225","X_0226","X_0227","X_0234","X_0237","X_0238","X_0247","X_0250","X_0256","X_0257","X_0258","X_0266","X_0269","X_0279","X_0282","X_0283","X_0284","X_0287","X_0295","X_0296","X_0297","X_0301","X_0308","X_0324","X_0331","X_0347","X_0352","X_0354","X_0358","X_0367","X_0374","X_0377","X_0381","X_0386","X_0394","X_0398","X_0415"
"S_03757",0,0,0,0,0,0,0,2974,0,0,0,0,0,332,0,0,0,2272,332,0,459,0,0,0,0,0,0,0,0,0,0,0,1802,0,122,509,111,0,0,0,1952,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,0,0,0,0,116,0,0,0,0,0,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03853",0,0,0,0,0,0,0,3238,46,0,0,0,0,363,0,0,135,774,323,0,171,0,0,0,0,0,0,0,0,0,0,0,1143,0,44,162,53,0,51,0,2078,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,148,0,0,0,0,0,523,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,139,0,0,0,0,0,0,0,34,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03949",0,0,0,0,0,0,0,2266,0,0,0,0,0,453,0,0,190,980,173,0,230,0,0,0,0,0,0,0,0,0,0,0,1639,0,33,177,63,0,67,0,3102,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,240,0,0,0,0,0,516,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04045",0,0,0,0,0,0,0,5437,0,0,0,0,0,538,0,0,208,861,222,0,257,0,0,0,0,0,0,0,0,0,0,0,2763,0,69,229,76,0,0,0,1708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,271,0,0,0,0,0,927,0,0,0,69,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,135,0,139,0,0,0,0,0,0,0,49,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04141",0,0,0,0,0,0,0,3796,0,289,0,0,0,621,0,358,205,881,172,0,276,0,0,0,0,0,0,0,0,0,0,0,2236,0,62,163,55,0,62,0,1849,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,163,0,0,0,0,88,0,0,0,0,0,735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,111,0,0,0,0,0,0,0,36,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04237",0,53,0,0,0,0,0,4190,0,221,0,0,0,374,0,1226,0,1282,307,0,237,0,0,0,0,0,0,0,0,0,0,0,3285,0,42,243,64,0,0,0,2061,117,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,260,0,0,0,0,98,0,0,0,0,0,790,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,0,156,0,0,0,0,0,0,0,47,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04333",0,154,0,0,0,0,0,3457,0,621,75,0,0,404,0,2690,183,546,292,0,283,0,0,0,0,0,0,0,0,0,0,0,2803,0,0,208,71,0,0,0,3927,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,479,0,0,0,0,0,1174,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,125,0,267,0,0,0,0,0,0,0,71,0,0,0,0,0,121,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04429",0,1132,0,0,0,0,0,3586,0,371,240,0,0,222,0,2730,145,634,285,0,168,0,0,0,0,0,0,0,0,0,0,0,2010,0,81,272,0,0,81,0,2214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,81,0,0,0,0,0,652,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,113,0,0,0,0,0,0,0,27,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04525",0,3147,0,0,0,0,0,2420,0,392,501,0,0,322,0,3753,109,440,213,0,213,0,0,0,0,0,0,0,0,0,0,0,3026,0,0,152,0,0,87,0,2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,152,0,0,0,0,0,383,0,0,0,39,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04621",0,1168,0,0,0,0,0,956,0,0,220,0,0,65,0,1236,0,98,109,0,137,0,0,0,0,0,0,0,0,0,0,0,971,0,0,62,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04717",0,442,0,0,0,0,0,169,0,0,159,0,0,36,0,405,0,21,0,0,39,0,0,0,0,0,0,0,0,0,0,0,356,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04813",0,2315,0,0,0,0,0,557,68,0,509,0,0,26,0,1326,0,55,72,0,133,0,0,0,0,0,0,0,0,0,0,0,644,0,20,59,0,0,0,109,133,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04909",0,1709.5,0,0,0,0,0,330.5,54,0,323.5,0,0,13,0,1092,0,27.5,36,0,66.5,0,0,0,0,0,0,0,0,0,0,0,421.5,0,10,29.5,0,0,0,54.5,77,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05005",0,1104,0,0,0,0,0,104,40,0,138,0,0,0,0,858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05101",0,3743,0,0,82,0,0,385,45,368,918,0,0,0,0,1443,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,19,434,0,16,23,0,0,0,277,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05197",0,3094,0,0,0,0,0,142,109,284,510,0,0,0,0,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,266,0,15,18,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05293",0,1481,0,0,0,0,0,83,104,0,218,0,0,0,0,636,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,15,123,0,0,13,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05389",0,891,0,0,0,0,0,0,77,0,82,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05485",0,772,0,0,0,0,0,0,94,0,50,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05581",0,1704,0,0,0,0,0,0,251,0,136,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05677",0,978,0,0,0,0,0,0,265,0,51,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05773",0,847,0,0,0,0,0,14,144,0,69,0,0,0,0,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05869",0,1562,0,0,0,0,0,0,220,0,99,0,0,0,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05965",0,1551,0,0,0,0,0,0,349,0,214,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06061",0,1781,0,0,0,0,0,0,338,0,386,0,0,0,0,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06157",0,2059,0,0,0,0,0,0,649,250,898,0,0,0,0,873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06253",0,2619,0,0,0,0,0,0,524,0,910,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,310,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06349",0,2110,0,0,0,0,0,0,491,0,883,0,0,0,0,558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,471,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06445",0,1565,0,0,0,0,0,0,474,0,584,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06541",0,683,0,0,0,0,0,0,348,0,223,0,0,0,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06637",0,1754,0,0,0,0,0,0,576,0,1189,0,0,0,156,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06733",0,1584,0,0,0,0,0,0,1077,0,893,0,0,0,139,1196,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,38,0,0,0,0,0,0,0,797,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06829",0,1137,0,0,0,0,0,0,1408,0,972,0,0,0,202,741,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,47,16,0,0,0,0,0,0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06925",0,720,0,0,0,0,0,0,528,142,1100,0,0,0,247,689,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,43,18,0,0,0,0,0,0,621,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07021",0,625,0,0,0,0,0,0,679,163,1116,0,0,0,272,541,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,65,27,0,0,0,0,0,0,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07117",0,829,0,0,0,0,0,0,1940,0,1241,0,0,0,487,589,0,0,0,0,0,0,0,0,33,0,0,17,0,0,0,151,39,0,0,0,0,0,0,443,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07213",0,474,0,0,0,0,0,0,1446,0,1278,0,0,0,619,652,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,104,40,0,0,0,0,0,0,1499,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07309",0,993,0,0,0,0,0,0,2353,642,2487,0,0,0,1080,1293,0,0,0,0,0,0,0,0,42,0,0,45,0,0,0,232,288,0,0,13,0,0,0,1264,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07405",0,430,0,0,0,0,0,0,2239,83,1311,0,0,0,776,529,0,0,0,0,0,0,0,0,64,0,0,90,0,0,0,123,198,0,0,0,0,0,0,578,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07501",0,1273,0,0,0,0,0,0,1804,1019,3117,0,0,0,1828,2659,0,0,0,0,51,0,0,49,100,0,0,100,0,0,0,545,1281,0,0,0,0,0,0,690,0,62,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07597",0,1239,0,0,0,0,0,20,1525,1056,2787,0,0,0,1852,2627,0,0,0,0,0,0,0,65,79,0,0,67,0,0,0,436,1927,0,0,18,0,0,0,829,0,63,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07693",0,479,0,0,0,0,0,0,1001,0,1228,0,0,0,1870,1062,0,0,0,0,0,0,0,72,72,0,0,171,0,0,0,180,631,0,0,0,0,0,0,758,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07789",0,311,0,0,0,0,0,0,183,0,552,0,0,0,586,288,0,0,0,0,0,0,0,36,19,0,0,92,0,0,0,49,358,0,0,0,0,0,0,203,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07885",0,3221,0,0,0,0,0,0,6088,522,3432,0,0,0,6672,10621,0,0,0,0,0,0,0,317,168,0,0,460,0,0,0,715,1766,0,0,0,0,0,0,1853,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
