"","X_0002","X_0003","X_0005","X_0009","X_0011","X_0013","X_0014","X_0016","X_0019","X_0020","X_0021","X_0022","X_0024","X_0032","X_0033","X_0035","X_0036","X_0038","X_0039","X_0042","X_0044","X_0045","X_0046","X_0048","X_0049","X_0061","X_0063","X_0078","X_0082","X_0083","X_0087","X_0090","X_0095","X_0098","X_0107","X_0110","X_0128","X_0135","X_0137","X_0151","X_0156","X_0158","X_0163","X_0169","X_0176","X_0185","X_0186","X_0190","X_0192","X_0197","X_0201","X_0213","X_0215","X_0223","X_0244","X_0251","X_0259","X_0260","X_0262","X_0263","X_0267","X_0270","X_0277","X_0294","X_0300","X_0310","X_0322","X_0334","X_0337","X_0359","X_0390","X_0391","X_0491"
"S_05866",0,1583,0,0,0,166,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05962",0,1770,0,0,0,248.5,0,0,0,0,0,0,0,0,0,0,41,0,0,0,15.5,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06058",0,1957,0,0,0,331,0,0,0,0,0,0,0,0,0,0,69,0,0,0,31,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06154",0,3017,0,0,0,558,0,0,0,0,0,0,0,0,0,0,157,0,0,0,43,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06250",0,3444,0,0,0,511,0,0,0,0,0,0,0,0,0,0,199,0,0,0,55,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06346",0,2976,0,0,0,592,67,0,0,0,0,0,0,0,0,0,232,0,0,0,88,0,0,0,17,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06442",0,1942,0,0,0,493,0,0,0,0,0,0,0,0,0,0,158,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06538",0,2033,0,0,0,533,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06634",0,3757,0,0,0,727,127,0,0,0,0,0,0,0,0,0,347,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06730",0,4029,0,0,0,630,0,0,0,0,0,0,0,0,0,0,307,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06826",0,3506,0,0,0,1078,0,0,0,0,0,0,0,0,0,0,365,0,0,0,76,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06922",0,2283,0,0,0,537,96,103,0,0,0,0,0,0,0,0,199,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07018",0,2817,0,0,0,706,0,0,0,0,0,0,0,0,0,0,298,0,0,33,55,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07114",0,1685,0,0,0,356,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07210",0,2158,0,0,0,501,0,0,0,0,0,0,0,0,0,0,189,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07306",0,2145,0,0,0,1453,726,109,0,0,0,0,0,0,0,0,1347,0,0,73,201,0,0,0,60,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07402",0,1463,0,0,0,234,0,0,0,0,0,0,0,0,0,0,146,0,0,23,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07498",0,2921,0,0,0,1217,769.5,95,0,0,0,0,0,0,0,0,1807,0,0,125,269,0,0,0,90,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07594",0,4379,0,0,0,2200,1539,190,0,0,0,0,0,0,0,0,3468,0,0,227,505,0,0,0,180,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07690",0,2201,0,0,0,438,0,0,0,0,0,0,0,0,0,0,289,0,0,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07786",0,1043,0,0,0,425,0,0,0,0,0,0,0,0,0,0,109,0,0,50,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07882",0,10895,0,0,0,4689,2474,250,0,0,921,0,0,0,0,0,4127,0,0,1092,557,0,0,0,443,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07978",0,10664,0,0,0,5989,2278,445,0,0,1446,0,0,0,0,17,2565,0,0,920,701,0,0,0,448,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08074",0,12426,0,0,0,6661,2785,309,0,0,1187,0,0,0,0,0,2066,0,0,1479,393,0,146,0,477,0,0,0,0,0,0,0,0,0,0,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08170",0,13381,0,0,0,4593,4129,353,0,0,1051,0,0,0,0,0,1944,0,0,951,318,0,253,0,284,0,0,0,0,0,0,0,0,0,0,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08266",0,17983,0,0,0,2975,6447,256,0,0,1515,0,0,0,0,0,1297,0,0,955,0,0,435,0,148,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08362",0,13963,0,0,0,3536,3780,176,0,268.5,963,0,0,0,0,9.5,700.5,0,0,716,33,0,409.5,0,178,0,0,0,0,0,0,0,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08458",0,9943,0,0,0,4097,1113,96,0,537,411,0,0,0,0,19,104,0,0,477,66,0,384,0,208,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08554",0,6687,0,0,0,2941,1464,98,0,593,370,0,0,0,0,0,138,0,0,406,49,0,243,0,71,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08650",0,6562,0,0,0,2257,362,0,0,512,0,0,0,0,0,0,146,0,0,180,0,0,116,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08746",0,4497,0,0,0,1609,536,0,0,504,114,0,0,0,0,11,118,0,0,173,0,0,55,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08842",0,3147,0,0,0,1402,169,36,0,260,0,0,0,0,0,0,87,0,0,106,0,0,38,0,30,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08938",0,3193,0,0,0,183,293,0,0,199,0,0,0,0,0,0,65,0,0,40,0,0,27,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09034",0,2349.5,0,0,0,215,249.5,0,0,157.5,0,0,0,0,0,0,49.5,0,0,41.5,0,0,13.5,0,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09130",0,1506,0,0,0,247,206,0,0,116,0,0,0,0,0,0,34,0,0,43,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09226",0,2673,0,0,0,523,336,0,0,187,0,0,0,0,0,0,298,0,0,63,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09322",0,722,0,0,0,254,48,0,0,48,0,0,0,0,0,0,27,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09418",0,1002,0,0,0,266,83,0,0,61,0,0,0,0,0,0,0,0,0,30,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09514",0,1288,0,0,0,341,68,0,0,103,0,0,0,0,0,0,57,0,0,43,0,0,0,0,19,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09610",0,1457,0,0,0,219,0,0,0,101,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09706",0,584,0,0,0,67,0,0,0,67,0,0,0,0,0,0,69,0,0,22,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09879",0,710,0,0,0,85,0,0,0,86.5,0,0,0,0,0,0,65.5,0,0,11,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09898",0,710,0,0,0,85,0,0,0,86.5,0,0,0,0,0,0,65.5,0,0,11,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09994",0,710,0,0,0,85,0,0,0,86.5,0,0,0,0,0,0,65.5,0,0,11,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10090",0,836,0,0,0,103,0,0,0,106,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10186",0,1216.5,0,0,0,173.5,29,0,0,155.5,0,0,0,0,0,0,151.5,0,0,43.5,0,0,0,0,9,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10282",0,1597,0,0,0,244,58,0,0,205,0,0,0,0,0,0,241,0,0,87,0,0,0,0,18,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10378",0,3934,0,0,0,582,153,0,0,436,0,0,0,0,0,0,839,0,0,213,17,0,0,0,74,639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10474",0,6530,0,0,0,1190,222,0,0,755,0,0,0,0,0,0,1332,0,0,593,0,0,0,0,155,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00011",337,0,0,0,982,0,290,0,0,0,0,550,201,0,0,0,0,0,532,0,0,0,934,1088,0,0,0,0,1484,0,0,917,520,0,378,0,2283,4335,177,0,0,47,0,30,0,0,0,0,0,30,0,0,0,1904,0,0,0,0,0,118,0,0,30,0,1159,0,0,0,0,0,0,0,0
"S_00107",229.5,0,0,29,866.5,0,211.5,14.5,0,0,0,330,100.5,0,0,0,61,0,369,0,0,0,704.5,674.5,0,0,0,0,813,0,0,564.5,292,0,224,0,1433,2317,88.5,0,0,23.5,0,15,0,0,0,0,0,15,0,0,0,1075,0,0,0,0,0,59,0,0,15,0,658,0,0,0,0,0,0,0,0
"S_00203",122,0,0,58,751,0,133,29,0,0,0,110,0,0,0,0,122,0,206,0,0,0,475,261,0,0,0,0,142,0,0,212,64,0,70,0,583,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0,0
"S_00299",61,0,0,29,401.5,0,368.5,156.5,0,0,0,55,0,0,0,0,61,0,103,0,0,0,436.5,150.5,0,0,29.5,0,71,0,0,171,32,0,35,0,291.5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,78.5,0,0,0,0,0,0,0,0
"S_00395",61,0,0,29,401.5,0,368.5,156.5,0,0,0,55,0,0,0,0,61,0,103,0,0,0,436.5,150.5,0,0,29.5,0,71,0,0,171,32,0,35,0,291.5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,78.5,0,0,0,0,0,0,0,0
"S_00491",61,0,0,29,401.5,0,368.5,156.5,0,0,0,55,0,0,0,0,61,0,103,0,0,0,436.5,150.5,0,0,29.5,0,71,0,0,171,32,0,35,0,291.5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,78.5,0,0,0,0,0,0,0,0
"S_00587",61,0,0,29,401.5,0,368.5,156.5,0,0,0,55,0,0,0,0,61,0,103,0,0,0,436.5,150.5,0,0,29.5,0,71,0,0,171,32,0,35,0,291.5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,78.5,0,0,0,0,0,0,0,0
"S_00683",61,0,0,29,401.5,0,368.5,156.5,0,0,0,55,0,0,0,0,61,0,103,0,0,0,436.5,150.5,0,0,29.5,0,71,0,0,171,32,0,35,0,291.5,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,78.5,0,0,0,0,0,0,0,0
"S_00779",0,0,0,0,52,0,604,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398,40,0,0,59,0,0,0,0,130,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00875",0,0,0,0,0,0,745,375,0,0,0,0,0,0,0,0,102,0,0,0,0,0,398,37,0,0,37,0,0,0,0,143,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00971",0,0,0,0,0,0,624,304,0,0,0,0,0,0,0,0,42,0,0,0,0,0,314,11,0,0,0,0,0,0,0,71,0,0,0,0,18,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01067",0,0,0,0,14,0,764,528,0,0,0,0,0,0,0,0,69,0,0,0,0,0,383,0,0,0,18,10,0,0,0,59,0,0,12,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01163",0,0,0,0,291,0,2512,2133,0,0,0,0,0,0,0,0,468,0,0,0,0,0,2661,74,0,0,99,71,0,0,28,156,0,0,0,0,32,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01259",0,0,0,0,0,0,1332,696,0,0,0,0,0,0,0,0,60,0,0,0,0,0,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01355",0,0,0,0,16,0,861,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,13,0,0,0,11,0,0,0,0,0,0,0,0,16,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01451",0,0,0,0,55,0,4359,1333,0,0,0,0,0,0,0,0,173,0,0,0,0,0,1506,0,0,0,0,19,0,0,0,29,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01547",0,0,0,0,60,0,4117,2237,0,0,0,0,0,0,0,0,207,0,0,0,0,0,1389,22,0,0,0,0,0,0,0,44,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01643",0,0,0,0,124.5,0,4464,2517.5,0,0,0,0,0,0,0,0,303.5,0,0,0,0,0,1954,19,0,0,0,16,0,0,17.5,35.5,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01739",0,0,0,0,189,0,4811,2798,0,0,0,0,0,0,0,0,400,0,0,0,0,0,2519,16,0,0,0,32,0,0,35,27,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01835",0,0,0,0,58,0,3623,2275,0,0,0,0,0,0,0,0,215,0,0,0,0,0,2397,24,0,0,0,24,0,0,41,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01931",0,0,0,0,0,0,5049,3503,0,0,0,0,0,0,0,0,143,0,0,0,0,0,4311,0,0,0,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02027",0,0,0,0,0,0,1722,1301,0,0,0,0,0,0,0,0,60,0,0,0,0,0,1236,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02123",0,0,0,0,28,0,3359,2528,0,0,0,0,0,0,0,0,137,0,0,0,0,0,2299,14,0,0,0,21,0,0,53,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02219",0,0,0,0,0,0,958,4562,0,0,0,0,0,0,0,0,258,0,0,0,0,0,3665,12,0,0,0,29,0,0,152,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,21,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02315",0,0,0,0,0,0,2607,1304,0,0,0,0,0,0,0,0,25,0,0,0,0,0,826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02411",0,0,0,0,0,0,0,1259,0,0,0,0,0,0,0,0,78,0,0,0,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02507",0,0,0,0,0,0,2444,2237,0,0,0,0,0,0,0,0,50,0,0,0,0,0,1314,0,0,0,0,11,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02603",0,0,0,0,0,0,2626,2046,0,0,0,0,0,0,0,0,35,0,0,0,0,0,1067,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02699",0,0,0,0,0,0,1969,968,0,0,0,0,0,0,0,0,23,0,0,0,0,0,651,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02795",0,0,0,0,0,0,4047,2005,0,0,0,0,0,0,0,0,58,0,0,0,0,0,1853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02891",0,0,0,0,0,0,3606,2534,0,0,0,0,0,0,0,0,72,0,0,0,0,0,1884,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02987",0,0,0,0,0,0,2232,1763,0,0,0,0,0,0,0,0,38,0,0,0,0,0,1358,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03083",0,0,0,0,0,0,456,492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03179",0,0,0,0,0,0,5440,1827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03275",0,0,0,0,0,0,1849,1532,0,0,0,0,0,0,0,0,32,0,0,0,0,0,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03371",0,0,0,0,0,0,1492,1223,0,0,0,0,0,0,0,0,27,0,0,0,0,0,909,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03467",0,0,0,0,0,0,2841,1941,0,0,0,0,0,0,0,0,60,0,0,0,0,0,1916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
