"","X_0001","X_0002","X_0004","X_0007","X_0008","X_0009","X_0010","X_0012","X_0015","X_0017","X_0018","X_0026","X_0027","X_0029","X_0034","X_0039","X_0041","X_0043","X_0053","X_0057","X_0066","X_0067","X_0073","X_0075","X_0077","X_0086","X_0097","X_0101","X_0112","X_0114","X_0119","X_0140","X_0160","X_0161","X_0188","X_0207","X_0210","X_0220","X_0289","X_0305","X_0318"
"S_07199",0,0,13218,1179,498,0,0,0,3570,0,0,0,0,0,1644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07295",0,0,13765,4449,647,0,0,0,6175,0,0,0,0,0,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0
"S_07391",0,0,16324,7183,961,0,0,0,6587,0,0,0,0,0,4625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07487",0,0,11413,4006,996,476,0,0,3129,0,0,0,0,0,2463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07583",0,0,29952,4779,1349,0,0,0,11567,0,0,0,0,0,12716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07679",0,0,11400,4694,1125,0,0,0,4027,0,0,0,0,0,6090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07775",151,0,8037,3124,1053,758,0,0,1905,0,0,0,0,0,4320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07871",130,0,8412,7899,1463,0,0,0,3233,0,0,0,0,0,6030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07967",0,0,16100,2616,1483,1804,0,0,3539,0,0,0,0,0,5399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08063",547,0,9341,2273,1377,1712,0,0,1308,0,0,0,0,0,4787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08159",898,0,11142,4248.5,1095.5,1221.5,0,0,1274,0,0,0,0,0,3914.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08255",1249,0,12943,6224,814,731,0,0,1240,0,0,0,0,0,3042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08351",5922.5,0,15049.5,15298.5,2981.5,2327.5,0,0,2359,0,0,0,0,0,11213,0,0,0,0,0,0,0,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08447",5922.5,0,15049.5,15298.5,2981.5,2327.5,0,0,2359,0,0,0,0,0,11213,0,0,0,0,0,0,0,43.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08543",10596,0,17156,24373,5149,3924,0,0,3478,0,0,0,0,0,19384,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08639",3821,0,13395,9410,1024,1123,0,0,1801,0,0,0,0,0,2443,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08735",3511,78.5,11995,7100.5,1328,965.5,0,0,1275,0,0,0,0,0,2524,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08831",3201,157,10595,4791,1632,808,0,0,749,0,0,0,0,0,2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08927",3343,213,9881,3305,762,1798,0,0,625,0,0,0,0,0,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09023",3654,186,9336,2522,545,534,0,0,534,0,0,0,0,0,1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09119",3621,0,6273,3390,1034,1012,0,0,451,0,0,0,0,0,3368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09215",3525,760,5899,2530,1244,445,0,0,210,0,0,0,0,0,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09311",6684,982,9681,4851,2563,368,0,0,198,0,0,0,0,22,2157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09407",3879,1305,3686,4283,953,312,0,0,95,0,0,0,0,0,1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09503",4263,903,5525,3506,1222,465,0,0,226,0,0,0,0,0,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09599",4518,1275,5471,4476,1283,351,0,0,107,0,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09695",4688,1291,5805,4504,1627,274,0,0,120,0,0,0,0,13,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09791",4858,1307,6139,4532,1971,197,0,0,133,0,0,0,0,26,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09794",4769,1180,4769,3569,1423,149,0,0,98,0,0,0,0,30,95,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09983",5019,1003.5,5512.5,3453,1405,166,0,0,100.5,0,0,0,0,15,47.5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10079",5269,827,6256,3337,1387,183,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10175",5681,906,4996,3377,1211,128,0,0,30,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10271",6741,0,12576,1971,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10367",6276,498.5,10028.5,2840.5,1201,0,0,0,24.5,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10463",5811,997,7481,3710,1338,0,0,0,49,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10559",11002,1270,12876,3583,2052,222,0,0,0,0,64,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00096",0,0,3205,79,783,0,0,6164,1023,0,0,0,171,0,0,0,134,0,810,0,0,0,0,0,0,0,171,60,185,0,0,0,0,0,0,0,0,0,0,0,0
"S_00192",0,0,2758,123,1515,0,0,4320,732,0,0,0,141,0,0,0,58,0,507,0,0,0,0,0,0,0,69,87,130,0,0,0,0,0,0,0,0,0,0,0,0
"S_00288",0,0,1317,170,1808,0,0,2907,224,0,0,0,74,0,0,0,34,0,386,0,0,0,0,0,0,0,0,34,68,0,0,0,0,0,0,0,0,0,0,0,0
"S_00384",0,0,2070,0,1232,0,0,3080,627,0,0,0,0,0,0,0,40,0,143,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00480",0,0,509,421,2669,0,0,3112,426,0,0,0,0,0,0,0,22,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00576",0,0,1188,256,2165,0,0,1663,399,0,0,0,0,0,0,0,20,0,249,0,0,0,0,0,0,0,0,23,73,0,0,0,0,0,0,0,0,0,0,0,0
"S_00672",0,0,401,368,506,0,0,1465,176,0,0,0,0,0,0,0,10,0,136,0,0,0,0,0,0,0,0,14,27,0,0,0,0,0,0,0,0,0,0,0,0
"S_00768",0,0,842,601,639,0,0,1330,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_00864",0,0,827,662,530.5,0,0,1235,107.5,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0
"S_00960",0,0,812,723,422,0,0,1140,80,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0
"S_01056",0,0,1413,729,425,0,0,1139,79,0,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,27,18,0,0,0,0,0,0,0,0,0,0,0,0
"S_01152",0,0,2513,738.5,2361.5,0,0,1405.5,458.5,0,0,0,0,0,0,0,0,0,57.5,0,0,0,0,0,0,0,0,37.5,23,0,0,0,0,0,0,0,0,0,0,0,0
"S_01248",0,0,3613,748,4298,0,0,1672,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,28,0,0,0,0,0,0,0,0,0,0,0,0
"S_01344",0,0,2019,1174,407,0,0,1101,73,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,23,38,0,0,0,0,0,0,0,0,0,0,0,0
"S_01440",0,0,1843,819,192,0,0,766,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01536",0,0,3524,1258,361.5,0,0,1081.5,97,0,0,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5,0,0,0,0,0,0,0,0,0,0,0,0
"S_01632",0,0,5205,1697,531,0,0,1397,158,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0
"S_01728",0,0,7244,2605,4383,0,0,1460,1803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0
"S_01824",0,0,10991,2301,4038,0,0,1588,1553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0
"S_01920",0,0,10583,1218,2741,0,0,837,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0
"S_02016",0,0,12534,1561,6070,0,0,897,774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02112",0,0,8604,1776,3574,0,0,1176,1469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02208",0,0,11894,2658,3486,0,0,1551,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
"S_02304",0,0,20739,2590,2187,0,0,1784,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0
"S_02400",0,0,23414,1608,388,0,0,761,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02496",0,0,20138,7215,3725,0,0,3468,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02592",0,0,10403,2058,1372,0,0,1073,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
"S_02688",0,0,11025,2995,484,0,0,1182,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
"S_02784",0,0,9084,1622,185,0,0,1224,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"S_02880",0,0,10491,2361,265,0,0,1856,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
"S_02976",0,0,9805,1347,200,0,0,1528,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
"S_03072",0,0,9700.5,1758,1444.5,0,0,1928.5,550.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
"S_03168",0,0,9596,2169,2689,0,0,2329,1034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0
"S_03264",0,0,8526,1835,2525,0,0,2573,1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0
"S_03360",0,0,6363,1243,178,0,0,1006,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"S_03456",0,0,11926,941,1276,0,0,1409,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0
"S_03552",0,0,9207,2745,2261,0,0,3008,827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0
"S_03648",0,0,11286,2384,330,0,0,1793,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0
"S_03744",0,0,11856,6236,584,0,0,2834,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0
"S_03840",0,0,14095,1388,2280,0,0,2171,1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0
"S_03936",0,0,7334,1679,1739,0,0,2049,381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0
"S_04032",0,0,6694,1457,132,0,0,1286,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0
"S_04128",0,0,5757,2360,246,0,0,1526,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0
"S_04224",0,0,15717,2353,0,0,0,2504,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04320",0,0,5385,2156,1585,0,0,1548,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0
"S_04416",0,0,5125,5367,486,0,0,2097,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04512",0,0,6529,2295,2346,0,0,2667,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
"S_04608",0,0,5774,2076.5,1898,0,0,2367,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
"S_04704",0,0,5019,1858,1450,0,0,2067,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0
"S_04800",0,0,4212,1595,920,0,0,3041,1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
"S_04896",0,0,3773,2473,1067,0,0,2727,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0
"S_04992",0,0,2628,2522.5,1384,0,0,3384,123.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0
"S_05088",0,0,1483,2572,1701,0,0,4041,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0
"S_05184",0,0,811.5,1976,1002,0,0,2887.5,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0
"S_05280",0,0,140,1380,303,0,0,1734,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0
"S_05376",0,0,239,4493,474,0,0,4829,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05472",0,0,189,1118,1394,0,0,2208,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
"S_05568",0,0,118,804,1246,0,0,2191,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0
"S_05664",0,0,114,824,1104,0,0,2428,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05760",0,0,235.5,1266,1072.5,0,0,3529,570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05856",0,0,357,1708,1041,0,0,4630,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05952",0,0,835,1791,896,0,0,4860,320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06048",0,0,923,1406,1192,0,0,3681,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06144",0,0,1213,1599.5,691.5,0,0,2789,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06240",0,0,1503,1793,191,0,0,1897,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06336",0,0,2021,1680.5,187.5,0,0,1452,79.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
"S_06432",0,0,2539,1568,184,0,0,1007,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0
"S_06528",0,0,5098,1380,1096,0,0,1020,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06624",0,0,2866,1406,1259,0,0,3365,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"S_06720",0,0,4450,2509,264,0,0,1308,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
"S_06816",0,0,6123,1453,1476,0,0,3146,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06912",0,0,17173,5016,1760,0,0,2933,738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07008",0,0,6387,5487,850,0,0,2489,159,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,37,0,0,0,0
"S_07104",0,0,6745,3401.5,885.5,60.5,0,2223.5,265,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,18.5,0,0,0,0
"S_07200",0,0,7103,1316,921,121,0,1958,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0
"S_07296",0,0,9745.5,1643,989,60.5,0,3101,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,0,0,0,0,0,0,0,0,0,0,0,0
"S_07392",0,0,12388,1970,1057,0,0,4244,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,0,0,0,0,0,0
"S_07488",345,0,9293,2024,1412,402,0,1944,382,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0
"S_07584",111,0,16993,2045,1200,0,0,7068,956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,57,0,0,0,0
"S_07680",178,0,17040,1128,909,0,0,2816,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0
"S_07776",298,0,8117,1035,1113,184,0,1482,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0
"S_07872",205,0,6146,2167,752,0,0,3671,598,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0
"S_07968",787,0,12189,2028,1065,454,0,3342,681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,46,0,0,0,0
"S_08064",0,0,16197,1407,933,2323,0,2520,556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08160",1285,0,9538,2276,902,849,0,1147,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0
"S_08256",916,0,11124,2976,591,179,0,1231,256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08352",3126,0,11927,4244,731,458,0,1631,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,37,0,0,0,0
"S_08448",3112.5,0,9667,3307.5,886,1008,0,3327.5,242.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,18.5,0,0,0,0
"S_08544",3099,0,7407,2371,1041,1558,0,5024,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08640",3268,0,11761,7456,859,1372,0,2058,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
"S_08736",3973,0,7145,2408,876,1601,0,4891,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
"S_08832",3289.5,0,6097,2172,632.5,1563,0,3779,188.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0
"S_08928",2606,0,5049,1936,389,1525,0,2667,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09024",2675,0,4295,1951,260,508,0,652,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09120",3055,0,1179,2621,489,889,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09216",4127,0,4835,2084,585,1492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09312",6644,0,4259,3424,1017,784,0,1539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09408",4743,0,1998,1816,797,2340,0,838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09504",5065,0,2795,2073,1205,1908,0,1437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09600",5718,0,6370,913,1261,3087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09696",6531,0,5052,1182,451,1156,0,1792,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0
"S_09792",6102,0,3410,1096,1099,754,0,544,11,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09793",6506,0,2935,729,1005,762,0,394,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"S_09984",6080,0,88,229,344,789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10080",6368,0,4793,486,813,959,0,376,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10176",6258,0,4030,419,898,856,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
"S_10272",8007,0,3572,422,919,721,0,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10368",7600.5,0,4479,353,749,662,0,672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10464",7194,0,5386,284,579,603,0,853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10560",14065,0,8371,870,942,1071,0,1673,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
