"","X_0001","X_0002","X_0004","X_0005","X_0006","X_0007","X_0008","X_0009","X_0010","X_0011","X_0012","X_0013","X_0015","X_0017","X_0018","X_0019","X_0023","X_0025","X_0026","X_0031","X_0034","X_0036","X_0037","X_0040","X_0041","X_0043","X_0051","X_0064","X_0067","X_0073","X_0075","X_0077","X_0086","X_0097","X_0099","X_0101","X_0117","X_0118","X_0119","X_0138","X_0150","X_0161","X_0171","X_0209","X_0226","X_0316","X_0365"
"S_06973",31175,334,0,7785,0,0,0,0,0,0,0,0,0,674,42,0,0,0,579,0,0,0,1247,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0
"S_07069",16644,173,0,4286,0,0,0,0,0,0,0,0,0,529,45,0,0,0,375,0,0,0,946,0,0,0,180,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,90,0,0,0,0
"S_07165",20422,0,0,9614,0,0,121,0,0,0,0,0,0,1216,99,0,0,0,422,0,0,0,404,0,0,0,94,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07261",14812,0,0,4105,0,0,55,0,0,0,0,0,0,676,24,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07357",8497,0,0,2428,0,0,0,0,0,0,0,0,0,2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07453",16890,86,0,8540,0,0,52,0,0,0,0,0,0,633,34,0,0,0,307,0,0,0,363,0,0,0,105,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07549",14710,43,0,8462,0,0,26,0,0,0,0,0,0,533,17,0,0,0,241,0,0,0,181.5,0,0,0,103.5,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07645",14710,43,0,8462,0,0,26,0,0,0,0,0,0,533,17,0,0,0,241,0,0,0,181.5,0,0,0,103.5,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07741",12530,0,0,8384,0,0,0,0,0,0,0,0,0,433,0,0,0,0,175,0,0,0,0,0,0,0,102,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07837",13192,0,0,5206,0,0,43,0,0,0,0,0,0,121,30,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07933",17585,0,0,11372,0,0,104,0,0,0,0,0,0,566,64,0,0,0,455,0,0,0,0,0,0,0,255,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08029",15397,0,0,11119,0,0,0,0,0,0,0,0,0,447,0,0,0,0,678,0,0,0,432,0,0,0,164,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08125",13588,175,0,11063,304,92,0,0,0,0,0,0,0,695,133,0,0,0,1072,0,0,0,524,0,0,0,1260,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,0,0,0,0
"S_08221",52247,0,0,44357,31839,0,262,0,0,0,0,0,0,1550,1147,0,0,0,1288,0,0,0,1429,0,0,0,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302,0,0,0,0
"S_08317",20674,0,0,7048,18401,0,0,0,0,0,0,0,0,0,444,0,0,0,330,0,0,0,0,0,0,0,368,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08413",18610.5,0,0,10568.5,10577,68,0,0,0,0,0,0,0,188.5,616,0,0,0,666,0,0,0,250.5,0,0,0,743,0,0,0,0,0,104.5,0,0,0,0,0,0,0,0,0,15.5,0,0,0,0
"S_08509",16547,0,0,14089,2753,136,0,0,0,0,0,0,0,377,788,0,0,0,1002,0,0,0,501,0,0,0,1118,0,0,0,0,0,82,0,0,0,0,0,0,0,0,0,31,0,0,0,0
"S_08605",25104,352,0,9302,30881,162,0,0,0,0,0,0,0,675,884,0,0,0,912,0,0,0,580,0,0,0,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0
"S_08701",11663,0,0,9753,12891,89,0,0,0,0,0,0,0,303,970,0,0,0,1220,231,0,0,543,0,0,0,1865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0
"S_08797",9409,0,0,6031,1737,0,0,0,0,0,0,0,0,295,415,0,0,0,1057,1096,0,0,473,0,0,0,30,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08893",9649,0,0,7104,12288,59,0,0,0,0,0,0,0,252,778,0,0,0,819,357,0,0,609,0,0,0,977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08989",5943,39,0,6297,13038,21,0,0,0,0,0,0,0,82,336,0,0,0,190,104,0,0,197,0,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0
"S_09085",6518,0,0,6006,5296,0,0,0,0,0,0,0,0,71,470,0,0,0,207,1741,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09181",6013,0,0,4741,1469,0,0,0,0,0,0,0,0,0,323,0,0,0,207,2674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09277",11127,0,0,2794,2587,16,0,0,0,0,0,0,0,0,677,0,0,0,90,1328,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09373",6415,0,0,8082,6220,0,0,0,0,0,0,0,0,0,1292,0,0,0,107,1200,0,0,204,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09469",7618,0,0,5331,6539,43,0,0,0,0,0,0,0,0,872,0,0,0,100,2401,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09565",14569,0,0,7021,7548,0,0,0,0,0,0,0,0,0,1479,0,0,0,306,2958,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09661",7424,0,0,5642,19179,0,0,0,0,0,0,0,0,0,186,0,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09757",10738,0,0,1039,2687,0,0,0,0,0,0,0,0,0,295,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09828",8422,0,0,1993,4695,0,0,0,0,0,0,0,0,0,456,0,0,0,0,1452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_09949",9014,0,0,3685,1376,0,0,0,0,0,0,0,0,0,229,0,0,0,0,488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10045",8771,0,0,941,1800,0,0,0,0,0,0,0,0,0,219,0,0,0,0,1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10141",9835,0,0,1270,2378,0,0,0,0,0,0,0,0,0,290,0,0,0,0,1133,0,0,0,44,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10237",9106,0,0,3142,4679,0,0,0,0,0,0,0,0,0,413,0,0,0,0,370,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10333",12233,0,0,2946,5753,0,0,0,0,0,0,0,0,0,522,0,0,0,0,2505,0,0,0,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_10429",10106,0,0,2336,6924,15,0,0,0,0,0,0,0,0,589,0,0,0,0,1501,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,381,0,0,0,0,0,0,0,0,0,0
"S_10525",12752,0,0,3340,6694,0,0,0,0,0,0,0,0,0,497,0,0,0,0,2287,0,0,0,2426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"S_00062",0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,560,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,0,0,8510,0,0,0,0,0,0,0,0,0,0,0
"S_00158",0,0,0,0,0,0,2921,0,0,0,744,0,0,0,0,883,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,7119,0,0,0,0,0,0,0,0,0,0,0
"S_00254",0,0,0,0,0,197,4283,0,0,0,4279,48,535,0,0,825,2697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,564,0,0,0,0,0,0,0,0,0,0,0
"S_00350",0,0,0,0,0,58,4141,0,0,0,7855,32,1421,0,0,437,4498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,0,0,937,0,0,0,0,0,0,0,0,0,0,0
"S_00446",0,0,0,0,0,474,2410,0,0,0,1046,0,4035,0,0,93,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
"S_00542",0,0,0,0,0,427,3039,0,0,0,3669,0,1027,0,0,234,2348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,0,0,203,0,0,0,0,0,0,0,0,0,0,0
"S_00638",0,0,0,0,0,580,2281,0,0,0,2362,0,1056,0,0,371,1838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,0,0,145,0,0,0,0,0,0,0,0,0,0,0
"S_00734",0,0,0,0,0,885,336,0,0,0,206,0,1163,0,0,1173,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
"S_00830",0,0,0,0,0,1795,551,0,0,0,300,0,1647,240,0,4386,895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,27,0,0,0,0,0,0,0,0,0,0,0
"S_00926",0,0,0,0,0,1019,1380,0,0,0,1513,0,1204,205,0,1528,1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,67,0,0,0,0,0,0,0,0,0,0,0
"S_01022",0,0,0,0,0,1395,612,0,0,0,240,0,1120,462,0,4916,359,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01118",0,0,11,0,0,2376,724,0,0,0,169,0,862,1349,0,3269,666,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,11,0,0,0,0,0,0,0,0,0,0,0
"S_01214",0,0,12188,0,0,689,2605,0,0,0,0,0,24165,749,0,3354,3159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01310",0,0,1847,0,0,1529,311,0,0,0,116,0,676,744,0,3487,365,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,318,0,0,0
"S_01406",0,0,3148,0,0,864,145,0,0,0,0,0,727,403,0,2273,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,234,0,0,0
"S_01502",0,0,12041,0,0,2568,8190,0,0,0,281,0,8729,1994,0,1261,3960,527,0,0,0,0,0,0,0,11,0,0,0,0,1358,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01598",0,0,3899,0,0,991,675,0,0,0,59,0,1795,2724,0,3237,2085,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,0,0,0,0,0,0,0,0,0,0,277,0,0,0
"S_01694",0,0,13706,0,0,6113,7998,0,0,0,522,0,13791,7391,0,3344,4270,447,0,0,0,0,0,0,0,160,0,0,0,0,820,0,2385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01790",0,0,6775,0,0,851,6592,0,0,0,176,0,8962,865,0,3131,1864,274,0,0,0,0,0,0,0,197,0,0,0,0,380,0,802,0,0,0,0,0,0,0,0,0,0,183,0,0,0
"S_01886",198,0,6677,0,0,2984,5016,0,0,0,141,0,8203,1875,0,4016,2057,391,0,0,0,0,0,0,0,422,0,0,0,0,339,0,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_01982",0,0,8923,0,0,1316,6464,0,0,0,79,0,9995,1379,0,4911,3303,205,0,0,0,0,0,0,0,757,0,0,0,0,370,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02078",0,0,4447,0,0,811,2052,0,0,0,0,0,4179,692,0,1832,930,57,0,0,0,0,0,0,0,177,0,0,0,0,91,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02174",297,0,8212,508,0,1889,5684,0,0,0,0,0,5906,1141,143,5216,1581,103,0,0,0,0,0,0,0,885,0,0,0,0,285,0,394,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02270",1009,0,9210,5136,0,4491,5045,0,0,0,0,0,10363,4013,357,6600,1168,311,0,0,0,0,0,0,0,971,0,0,0,0,523,0,1775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02366",1779,0,4391,606,0,2366,1218,0,0,0,0,0,719,2227,391,5773,492,0,0,0,0,0,0,0,0,145,0,0,0,0,233,0,871,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02462",1076,0,7094,7744,0,4762,3208,0,0,0,0,0,8800,4370,2717,9358,790,0,0,0,0,0,0,0,0,505,0,0,0,0,425,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02558",2523,0,4583,6940,0,3364,3979,0,0,0,0,0,7474,2856,2125,1712,806,30,0,0,0,0,0,0,0,403,0,0,0,0,196,0,927,0,0,0,0,0,0,0,0,0,0,55,0,0,0
"S_02654",2279,0,3002,1066,0,1678,1036,0,0,0,0,0,859,2554,791,2557,370,0,0,0,0,0,0,0,0,136,0,0,0,0,214,0,652,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02750",4939.5,0,3572,3336.5,0,3780,1889.5,0,0,0,0,0,941.5,3392,2571,3024.5,400,0,0,0,0,0,0,0,0,321.5,0,0,0,0,322,0,535.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02846",7600,0,4142,5607,0,5882,2743,0,0,0,0,0,1024,4230,4351,3492,430,0,0,0,0,0,0,0,0,507,0,0,0,0,430,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_02942",9940,0,2968,5476,0,3309,2249,0,0,0,0,0,895,3780,3863,2626,188,0,0,0,0,0,0,0,0,294,0,0,0,0,813,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03038",8662,0,4236,4920,0,2629,1565,0,0,0,0,0,1261,3272,3064,2177,155,0,0,0,0,0,0,0,0,184,0,0,0,0,660,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03134",7455,0,5146,7645,0,1265,1993,0,0,0,0,0,1988,1097,2251,374,190,0,0,0,0,0,0,0,0,169,0,0,0,0,316,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03230",7702,0,7297,7376,0,1079,2505,0,0,0,0,0,2030,2356,1297,297,178,0,0,0,0,0,0,0,0,139,0,0,0,0,644,0,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03326",4006,0,1863,828,0,424,364,0,0,0,0,0,584,1147,692,292,0,0,0,0,0,0,0,0,0,60,0,0,0,0,280,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03422",10402,0,7520,7486,0,842,782,0,0,0,0,0,743,629,2134,173,30,0,0,0,0,0,0,0,0,59,0,0,0,0,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03518",24603,0,11937,13412,0,2072,2139,0,0,0,0,0,1989,3034,5239,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03614",12805,0,2157,3209,0,846,341,0,0,0,0,0,1218,2064,2590,341,41,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03710",23369,0,3918,6704,0,1463,591,0,0,0,0,0,1223,2626,3127,521,0,0,0,0,0,0,0,0,0,180,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03806",20375,0,7140,13235,0,2279,1092,0,0,0,0,0,836,3665,8279,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03902",14612,0,6271,6866,0,737,410,0,0,0,0,0,830,1753,3769,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_03998",24246,0,2427,5455,0,809,0,0,0,0,0,0,1486,2408,1693,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04094",24058,0,1924,4593,0,608,223,0,0,0,0,0,931,2135,1490,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04190",15122,0,2640,2656,0,157,141,0,0,0,0,0,987,1536,1011,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04286",7365,0,13679,1973,0,0,0,0,0,0,0,0,7015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04382",18900,0,3040,3740,0,226,0,0,0,0,0,0,1103,1583,921,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04478",14729,0,2194,5427,0,100,125,0,0,0,0,0,369,706,1163,0,0,0,156,0,0,0,0,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04574",15830,0,2187,7744,0,112,112,0,0,0,0,0,260,993,1170,0,0,0,207,0,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04670",7684,0,1467,3591,0,0,0,0,0,0,0,0,438,319,532,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04766",5651,0,56,4217,0,45,97,0,0,0,0,0,0,1014,790,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04862",12122,0,1020,5958,0,0,86,0,0,0,0,0,513,955,1392,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_04958",9115,0,251,4213,0,0,56,0,0,0,0,0,175,721,526,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05054",16419.5,0,312,4733,0,93,28,0,0,0,0,0,780.5,919.5,531,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,189.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05150",23724,0,373,5253,0,186,0,0,0,0,0,0,1386,1118,536,0,0,0,314,0,0,0,0,0,0,0,0,0,0,0,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05246",23739.5,0,253.5,4207.5,0,113.5,0,0,0,0,0,0,1008,1261.5,402.5,0,0,20.5,374,0,0,0,0,0,0,0,0,0,0,0,208.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05342",23755,0,134,3162,0,41,0,0,0,0,0,0,630,1405,269,0,0,41,434,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05438",28293,0,0,23213,0,0,0,0,0,0,0,0,294,1216,3020,0,0,166,4991,0,0,0,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05534",14143,0,0,8831,0,0,0,0,0,0,0,0,0,745,807,0,0,0,2474,0,0,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05630",6854,0,0,4413,0,0,0,0,0,0,0,0,210,703,160,0,0,0,1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05726",16218,0,0,6115,0,86,0,0,0,0,0,0,567,1090,428,0,0,0,1935,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05822",23627,0,0,7648,0,0,0,0,0,0,0,0,203,1652,419,0,0,0,3184,0,0,0,766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_05918",17960,0,0,5414,0,0,0,0,0,0,0,0,61,850,140,0,0,0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06014",30915,0,0,9955,0,0,0,0,0,0,0,0,556,1462,362,0,0,0,1945,0,0,0,761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06110",25502,0,0,3326,0,0,0,0,0,0,0,0,765,1361,282,0,0,48,1836,0,0,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06206",20338,0,0,3896,0,0,0,0,0,0,0,0,351,597,182,0,0,0,1558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06302",14298,0,0,5203,0,0,0,0,0,0,0,0,521,562,189,0,0,0,1685,0,0,0,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06398",22467,0,0,4378,0,0,0,0,0,0,0,0,542,786,280,0,0,0,2753,0,0,0,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06494",12464,0,0,5162,0,0,0,0,0,0,0,0,1221,805,125,0,0,53,2568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06590",6351,0,0,4079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06686",43115,0,0,12133,0,0,0,0,0,0,0,0,867,0,268,0,0,344,4180,0,0,0,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06782",15504,0,0,5868,0,0,0,0,0,0,0,0,475,887,215,0,0,64,7016,0,0,0,1536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06878",15944,0,0,7446,0,0,0,0,0,0,0,0,715,651,279,0,0,110,5958,0,0,0,506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_06974",33866,0,0,7321,0,0,0,0,0,0,0,0,840,0,201,0,0,134,3056,0,0,0,1461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07070",13427,0,0,13375,0,98,0,0,0,0,0,0,1815,583,1068,0,0,308,1632,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07166",31127,0,0,20760,0,0,0,0,0,0,0,0,521,0,1633,0,0,0,35909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07262",16087,0,0,6240,0,0,0,0,0,0,0,0,294,624,393,0,0,110,5139,0,0,0,1767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07358",2160,0,0,1403,0,0,0,0,0,0,0,0,189,0,0,0,0,0,473,0,0,0,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07454",14749,0,0,7769,0,0,0,0,0,0,0,0,699,411,165,0,0,99,4866,0,0,0,860,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07550",11740.5,0,0,6465.5,0,0,0,0,0,0,0,0,602.5,205.5,115,0,0,49.5,3785.5,0,0,0,880,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07646",11740.5,0,0,6465.5,0,0,0,0,0,0,0,0,602.5,205.5,115,0,0,49.5,3785.5,0,0,0,880,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07742",8732,0,0,5162,0,0,0,0,0,0,0,0,506,0,65,0,0,0,2705,0,0,0,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07838",9218,0,0,4191,0,0,0,0,0,0,0,0,117,0,65,0,0,0,2607,0,0,0,954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_07934",18478,0,0,15107,0,0,0,0,0,0,0,0,1150,0,223,0,0,0,4405,0,0,0,2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08030",16378,0,0,10313,276,0,0,0,0,0,0,0,543,0,689,0,0,114,3867,0,0,0,2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08126",9967,0,0,8004,3202,0,0,0,0,0,0,0,2567,0,1269,0,0,0,2356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08222",59386,0,0,40130,36101,0,0,0,0,0,0,0,1354,0,7597,0,0,0,5945,0,0,0,3864,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08318",23060,0,0,6080,20449,0,0,0,0,0,0,0,519,206,2378,0,0,0,1860,0,0,0,1279,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08414",17863.5,0,0,7024,18245,0,0,0,0,0,0,0,544,103,2912.5,0,0,0,1995,0,0,0,997,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08510",12667,0,0,7968,16041,0,0,0,0,0,0,0,569,0,3447,0,0,0,2130,0,0,0,715,0,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08606",30560,0,0,8362,39805,0,0,0,0,0,0,0,458,0,2887,0,0,0,2919,0,0,0,2319,0,0,0,0,0,0,0,0,0,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"S_08702",15102,0,0,9979,29639,0,0,0,0,0,0,0,676,0,3394,0,0,0,2970,0,0,0,0,0,0,0,0,0,0,0,0,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0
